universe,return_type,signal_label,horizon,n_events_raw,n_events_dedup,n_events_scored,n_effective,mean_event_return,median_event_return,hit_rate_event,p10_event_return,p25_event_return,p75_event_return,p90_event_return,mean_cluster_return,median_cluster_return,hit_rate_cluster,t_stat,p_value,p_fdr
extended,raw,rvol_up2_all,5,21947,18076,18017,1146,0.005116383244912948,0.004282790776176659,0.5455958261641782,-0.05110696229719455,-0.021600868088670455,0.030329713054537688,0.06167526044973418,0.0029359526851208957,0.004329570066462404,0.5619546247818499,3.241404745409054,0.0012236895729742904,0.0016878476868610903
extended,raw,rvol_up2_all,10,21947,15631,15529,1133,0.00813269778205329,0.007164049799340155,0.5541889368278704,-0.07040925949554767,-0.028594832085434563,0.04369858437398233,0.08383185006721407,0.006000480399630412,0.007028160369767389,0.5763459841129744,4.544326211079556,6.102525228925419e-06,1.356116717538982e-05
extended,raw,rvol_up2_all,20,21947,12324,12208,1111,0.016875843896087,0.013580658154794922,0.5707732634338138,-0.09056861525226141,-0.03827228191279114,0.06526205811169827,0.12366545100797435,0.012996018580086643,0.014465999873300668,0.6039603960396039,6.54422100835279,9.116003453481587e-11,7.292802762785269e-10
extended,raw,rvol_up2_all,40,21947,8559,8285,1057,0.030776344096411726,0.020379303743875976,0.5742908871454435,-0.11989905878097144,-0.052673079955842916,0.09865843882813796,0.1875176975968932,0.025051942668937087,0.021618082532288186,0.6111636707663197,8.103233394410855,1.4697347502819263e-15,5.878939001127705e-14
extended,raw,rvol_up2_base_proxy,5,3199,3034,3028,837,0.0036989848136745915,0.004023559385641029,0.5488771466314399,-0.0414026256838248,-0.016282145747569088,0.023910869693727077,0.04686780259215532,0.0015080170063597675,0.001186635329610497,0.5161290322580645,1.1029483284362152,0.27036700000415725,0.27036700000415725
extended,raw,rvol_up2_base_proxy,10,3199,2940,2929,817,0.004875619885005492,0.005401088624088501,0.5486514168658245,-0.05924495381599488,-0.02518977066139716,0.034878904936022304,0.06851646871558363,0.0043519051374138005,0.005345024818238953,0.5556915544675642,2.5954644152504756,0.00961604655214797,0.01039572600232213
extended,raw,rvol_up2_base_proxy,20,3199,2758,2737,773,0.009901861764696953,0.009244977526428722,0.5524296675191815,-0.08133222169574943,-0.03657775757041848,0.054736478300340785,0.09916854451585808,0.010672453886595342,0.011584672771516313,0.5847347994825356,4.310551548763727,1.839243309159193e-05,3.8720911771772485e-05
extended,raw,rvol_up2_base_proxy,40,3199,2468,2399,722,0.025953492955682802,0.022023491200821477,0.5914964568570238,-0.09860918320314384,-0.04260761899870269,0.08834632913135976,0.1581586269496689,0.019770880541299198,0.01779809498116902,0.6011080332409973,5.719437552002269,1.566120673058072e-08,7.83060336529036e-08
extended,raw,rvol_up2_churn_proxy,5,4326,3979,3960,941,0.003525825131334781,0.0021555823216315995,0.5224747474747474,-0.056687316053455235,-0.02499449449999608,0.029785265651178117,0.06243546658881906,0.004070650743886429,0.0034753764899790596,0.5398512221041445,2.8374962969613824,0.004644685638438918,0.005805857048048648
extended,raw,rvol_up2_churn_proxy,10,4326,3752,3721,921,0.00952873902181597,0.0074608683228454264,0.554420854608976,-0.07337240846484328,-0.030595822230808478,0.04436995336778615,0.08738168902402865,0.007236311166578903,0.0064145429287099254,0.5646036916395223,3.592477128839188,0.000344909534200933,0.0005748492236682217
extended,raw,rvol_up2_churn_proxy,20,4326,3457,3417,898,0.016281612062949983,0.010828583954406001,0.5589698565993562,-0.09723381874171506,-0.04090401036506908,0.06404959707763247,0.13059243667005982,0.015617473274400875,0.01250414448643648,0.579064587973274,5.168775753096649,2.9055680548994623e-07,7.7481814797319e-07
extended,raw,rvol_up2_churn_proxy,40,4326,3078,3003,857,0.01982942334228824,0.011125869413260991,0.5387945387945388,-0.14350731886096396,-0.06428740144179512,0.08958886128678878,0.1768198319222125,0.02040525269588481,0.014431514452523858,0.5682613768961493,4.7143490798463485,2.829736969227427e-06,7.074342423068568e-06
extended,raw,rvol_up2_panic_proxy,5,5760,5237,5219,950,0.007614705138809059,0.0073409144184921615,0.5715654339911861,-0.054977201044046214,-0.02192014545526716,0.03799214644192539,0.06944642047059321,0.004300776121592035,0.0039674396188540545,0.5557894736842105,3.129753636555249,0.0018029877620751983,0.002326435822032514
extended,raw,rvol_up2_panic_proxy,10,5760,4884,4850,930,0.01049411205894648,0.009403683383636174,0.5649484536082474,-0.07287244518812198,-0.029439588166227965,0.049904859145631364,0.08991275422045798,0.006086519578265949,0.004929350398260127,0.5494623655913978,3.4549494048698324,0.0005752946484210577,0.0009204714374736923
extended,raw,rvol_up2_panic_proxy,20,5760,4420,4375,895,0.021256728621226538,0.01767563974631714,0.5906285714285714,-0.08862345978136252,-0.03774842104240028,0.0722195175832554,0.13726078113891438,0.010117118639194069,0.010030250613977498,0.5664804469273743,3.9163575974757223,9.674029534499751e-05,0.00017589144608181365
extended,raw,rvol_up2_panic_proxy,40,5760,3823,3670,838,0.03520757414635867,0.02091122879052243,0.5752043596730245,-0.11995511086459645,-0.05149249712726517,0.10715701352481632,0.198215872799943,0.021064738500481642,0.013596787905787475,0.5668257756563246,5.464778448357327,6.117226919725973e-08,2.2244461526276265e-07
extended,raw,rvol_up2_pmarp_high,5,5725,5052,5030,989,0.0035229990524415734,0.0020814560492739,0.5228628230616302,-0.054127078751043264,-0.02356996473900072,0.028599771220408243,0.05993896332203826,0.0035027292103228017,0.003786335347354841,0.5429726996966633,2.78757736651291,0.005412231583281907,0.006367331274449302
extended,raw,rvol_up2_pmarp_high,10,5725,4644,4609,969,0.008214560149538447,0.007142842757353218,0.5541332176177045,-0.07285632982488871,-0.0299224932608374,0.04181841010772569,0.08265922937244426,0.006757539904709161,0.007939799516347268,0.5789473684210527,3.808434010687018,0.00014865597892016743,0.0002585321372524651
extended,raw,rvol_up2_pmarp_high,20,5725,4197,4147,948,0.0131899496044506,0.010177947466622816,0.5502773088979985,-0.09692242015483198,-0.04158593989141568,0.06021236743119596,0.11857153452320804,0.014285219876702759,0.012793162459489037,0.5791139240506329,5.26412400325994,1.7430868399286583e-07,5.36334412285741e-07
extended,raw,rvol_up2_pmarp_high,40,5725,3666,3579,902,0.018336784405887065,0.010062565924067624,0.533668622520257,-0.13822511652876102,-0.06146723539028848,0.0851964436441045,0.17162593756915828,0.018702366497480197,0.013909092052865057,0.5643015521064302,4.678108436572606,3.3390146453298556e-06,7.856505047834955e-06
extended,raw,rvol_up2_pmarp_low,5,8111,6923,6904,1007,0.007346271014068412,0.006553437437644027,0.5661935110081112,-0.05113703122652275,-0.02046716505341159,0.03525498601194377,0.06650274837207484,0.003215662706212214,0.004059477891326324,0.5521350546176763,2.6101788307102143,0.009183979218298185,0.010204421353664651
extended,raw,rvol_up2_pmarp_low,10,8111,6260,6225,978,0.010326837593502803,0.008890588897373375,0.5641767068273092,-0.0688884568017789,-0.027363158113864694,0.04776066391749523,0.08686685806738212,0.0050691889176578695,0.0044054574693208615,0.5460122699386503,3.1501963348132764,0.0016812076820113117,0.002241610242681749
extended,raw,rvol_up2_pmarp_low,20,8111,5548,5498,941,0.021844322299969025,0.01928700787274662,0.598035649327028,-0.08406907345615634,-0.033684393309618116,0.07173893077155435,0.13244353692010025,0.009726399818884216,0.010245875342392852,0.5664187035069076,4.154247297352858,3.560857621928613e-05,7.121715243857226e-05
extended,raw,rvol_up2_pmarp_low,40,8111,4591,4392,879,0.037407548043964824,0.024196584167806567,0.5862932604735883,-0.11347623642562771,-0.04689834498756368,0.10841241790822881,0.1995216636925936,0.02015737845691607,0.014611766860121556,0.5802047781569966,5.513763408433625,4.619775200802201e-08,2.0532334225787562e-07
extended,raw,rvol_up2_pmarp_mid,5,8111,7407,7384,1080,0.003885504179784196,0.004121682434640839,0.542795232936078,-0.049336226758681045,-0.02119803986659094,0.02746753058225543,0.057407877027383356,0.002611891198116105,0.0030946252799678997,0.5555555555555556,2.4638493743759207,0.013900489217324596,0.01463209391297326
extended,raw,rvol_up2_pmarp_mid,10,8111,6956,6915,1071,0.0062411424909248345,0.006121529711895279,0.5466377440347071,-0.06948964984297583,-0.028615950080424335,0.040967991879716115,0.08090453629765917,0.005238573109625643,0.006723185649596332,0.5658263305322129,3.438701539134147,0.0006070221588935014,0.0009338802444515405
extended,raw,rvol_up2_pmarp_mid,20,8111,6130,6065,1032,0.015031911212349019,0.011873918979322218,0.562242374278648,-0.09035794183136209,-0.038928174971068596,0.06466448725244978,0.11702633685610417,0.013047361878329751,0.011780625375951625,0.5794573643410853,5.411748107083796,7.761090941369517e-08,2.587030313789839e-07
extended,raw,rvol_up2_pmarp_mid,40,8111,5055,4891,978,0.0293454303625682,0.02219561113017443,0.5835207524023717,-0.11600928228262286,-0.050427477575431756,0.0974499273902435,0.17757700810259158,0.02179513524113646,0.02132651309314993,0.5961145194274029,6.782620145396337,2.0412451192222376e-11,2.0412451192222376e-10
extended,raw,rvol_up2_sign_flat,5,5875,5471,5461,1007,0.004498302512152756,0.004449863001902976,0.5500824024903864,-0.04135737009544005,-0.0169739006295041,0.025181160621733367,0.04988124376345704,0.0023131096889876302,0.002178234371980281,0.5312810327706058,2.07749240055877,0.03800935308078177,0.038983951877724896
extended,raw,rvol_up2_sign_flat,10,5875,5155,5141,984,0.00550001882689127,0.0060737607953418316,0.5537833106399533,-0.06209290730682382,-0.024761630836482196,0.036790219404595925,0.07053637489814224,0.004778010825821767,0.0059319748360631055,0.5609756097560976,3.311995297268281,0.0009600766060582283,0.0014223357126788567
extended,raw,rvol_up2_sign_flat,20,5875,4655,4627,949,0.011797260631572314,0.011165939338287245,0.560622433542252,-0.08078248211938606,-0.03520715693290388,0.05746401281287061,0.10361303054570499,0.011111799767599587,0.011594786342421504,0.5879873551106428,5.46818420886907,5.816242766660727e-08,2.2244461526276265e-07
extended,raw,rvol_up2_sign_flat,40,5875,3929,3792,877,0.02727859363615476,0.021471268900085327,0.5867616033755274,-0.1009845494113375,-0.04258851748344572,0.09038593697342606,0.16226151748718906,0.022193253932098804,0.018140724028061717,0.6031927023945268,7.12094883327148,2.2343798547989573e-12,3.8330850851193244e-11
extended,raw,rvol_up2_sign_neg,5,8524,7792,7762,1052,0.006968076089650945,0.007153263548916433,0.566348879154857,-0.05434679639479285,-0.022248688967008046,0.03505267230735315,0.06849118648698782,0.003257130572614752,0.0035149744002748546,0.5560836501901141,2.7346379173269346,0.006349911900381043,0.007257042171864049
extended,raw,rvol_up2_sign_neg,10,8524,7251,7193,1035,0.00942854355762168,0.00918780486595816,0.5641595996107327,-0.07383110267656413,-0.029727629153981083,0.048217566071369955,0.088595638965728,0.006369081673260093,0.007164976969032215,0.5642512077294686,3.9949454569819927,6.929402437289281e-05,0.00013198861785312918
extended,raw,rvol_up2_sign_neg,20,8524,6383,6307,1012,0.018623715225808902,0.016417815347365305,0.5825273505628666,-0.09266330381695997,-0.039035899136897645,0.0703451316640098,0.131597492332294,0.012471618186916856,0.012182082249506343,0.5830039525691699,5.201690443976413,2.3901897684829727e-07,6.829113624237065e-07
extended,raw,rvol_up2_sign_neg,40,8524,5185,4995,951,0.03017478642665084,0.018885697591295658,0.5697697697697698,-0.1239589267523141,-0.05489505661419497,0.09967895575969998,0.19008652494076084,0.024807355353542115,0.01680309980249454,0.5825446898002103,7.076214461750765,2.8748138138394935e-12,3.8330850851193244e-11
extended,raw,rvol_up2_sign_pos,5,7548,6947,6924,1060,0.0027441645256815446,0.0017341708849141213,0.5181975736568457,-0.05760402711216876,-0.025571995012529602,0.029241020091061998,0.062344113167116154,0.003538527923246162,0.004439588153905438,0.559433962264151,2.817193789843196,0.0049345823302873945,0.0059813119154998725
extended,raw,rvol_up2_sign_pos,10,7548,6494,6456,1048,0.008351710733786703,0.005973911841448243,0.5419764560099133,-0.07148901883747677,-0.030865076398606694,0.04435491700440225,0.09034741720907447,0.005692787902302282,0.006283711534808634,0.5562977099236641,3.2907027076981854,0.0010327173361159912,0.0014753104801657018
extended,raw,rvol_up2_sign_pos,20,7548,5797,5740,1025,0.018513031072179782,0.012478162246634561,0.5672473867595819,-0.09349922641191981,-0.03881015561214993,0.06728983342139333,0.1333455742997752,0.015398002193141093,0.012451044673500528,0.5853658536585366,5.971462792212338,3.239161224775405e-09,1.8509492713002317e-08
extended,raw,rvol_up2_sign_pos,40,7548,4792,4663,969,0.030147372664074197,0.022182002341430973,0.5706626635213382,-0.13117028629771788,-0.05607097952454965,0.10120322097832002,0.18974751676895402,0.024848395724496933,0.016979649878309012,0.5830753353973168,6.421703111189434,2.1086945129937033e-10,1.4057963419958022e-09
extended,excess_spy,rvol_up2_all,5,21947,18076,18017,1146,0.0012167551224628599,-6.745563138288446e-06,0.4998612421601821,-0.049338596003324416,-0.02310624829827046,0.023796140708558733,0.05200079245179383,0.000737965381566613,0.00023390769520189895,0.506108202443281,1.1604619783617367,0.24610266210995335,0.45396950890731824
extended,excess_spy,rvol_up2_all,10,21947,15631,15529,1133,0.0028441002864668884,0.0002785109267531283,0.5024148367570352,-0.06497418200308178,-0.031025098567130316,0.033063199109734764,0.07299127849877286,0.0016244508928746045,0.0012785000454356458,0.526919682259488,1.61441508807683,0.10671610377094093,0.33339299373118203
extended,excess_spy,rvol_up2_all,20,21947,12324,12208,1111,0.0050086456199628215,-0.0005957178804626428,0.49623197903014415,-0.08892620846415947,-0.045029262058300545,0.0477150023166423,0.10298929147808394,0.0050176419809287364,0.0028843506934407926,0.5355535553555355,3.1224552716694465,0.0018398855297916356,0.024531807063888477
extended,excess_spy,rvol_up2_all,40,21947,8559,8285,1057,0.009867398785462878,-0.0009909645427379488,0.49474954737477367,-0.1298141278028259,-0.06814967079565049,0.07168598209707222,0.15632654572568574,0.008827115315271675,0.005884904543724831,0.5364238410596026,3.268317296527186,0.0011167722134381552,0.022335444268763105
extended,excess_spy,rvol_up2_base_proxy,5,3199,3034,3028,837,-0.00021829771486987787,-0.0009482392192224909,0.48282694848084545,-0.04029346155024797,-0.020618587464196564,0.018957773468192662,0.04243910365684482,-0.0010720373092133674,-0.0016222457902563825,0.4767025089605735,-0.8298163375811393,0.406879519769237,0.6027844737322029
extended,excess_spy,rvol_up2_base_proxy,10,3199,2940,2929,817,0.0009439178618404196,-0.002449666132155248,0.47490611130078525,-0.05585811094071669,-0.02832988481150578,0.027421256136062944,0.06191087948471996,-0.0004719556048361824,-0.0011308741620612572,0.4847001223990208,-0.30061809195768885,0.7637823083699071,0.8728940667084654
extended,excess_spy,rvol_up2_base_proxy,20,3199,2758,2737,773,0.001988123239830502,-0.003121589432343974,0.47716477895506026,-0.08164068754371359,-0.043162133696797333,0.04170523772396506,0.09273027177795004,0.0011372721448109399,-0.00223524998710245,0.47865459249676584,0.5062523576567248,0.6128240408825443,0.7660300511031803
extended,excess_spy,rvol_up2_base_proxy,40,3199,2468,2399,722,0.003771625488714176,-0.003263953497929295,0.4822842851187995,-0.11879040462903356,-0.06566307605658478,0.06296960917933703,0.13959167689916063,0.003053959328785358,-0.004536279221761141,0.4806094182825485,0.9400456467604147,0.3475089712206643,0.5346291864933297
extended,excess_spy,rvol_up2_churn_proxy,5,4326,3979,3960,941,0.0025668491201023148,0.00025038171608360305,0.502020202020202,-0.05265842242070662,-0.02593728974514331,0.027523672965364676,0.05835352020187043,0.0021485020449520764,-3.453039712242312e-05,0.49946865037194477,1.6568340794942975,0.09788673202281059,0.33339299373118203
extended,excess_spy,rvol_up2_churn_proxy,10,4326,3752,3721,921,0.005187510595910907,0.0014432052697797015,0.5122278957269552,-0.07176990194742261,-0.03284509186968232,0.037450666964137236,0.08276645946272576,0.002665950387304506,0.001562746213745747,0.5146579804560261,1.4708218459771512,0.14168123178600212,0.3542030794650053
extended,excess_spy,rvol_up2_churn_proxy,20,4326,3457,3417,898,0.009229667808848617,0.0028306514796687665,0.520632133450395,-0.09166778906191722,-0.04658240710731709,0.05224228227443106,0.11287194068022198,0.007711840882843953,0.003976418256816994,0.5311804008908686,2.859401946892366,0.004342820733685787,0.04342820733685787
extended,excess_spy,rvol_up2_churn_proxy,40,4326,3078,3003,857,0.009616923051943598,-0.0010206342085117281,0.4961704961704962,-0.13949485089718877,-0.07137919448518598,0.07233121458497038,0.1620029020300543,0.006069533280052747,-0.0023425332081515315,0.4912485414235706,1.5498248841113382,0.12155317088582583,0.33339299373118203
extended,excess_spy,rvol_up2_panic_proxy,5,5760,5237,5219,950,0.0013616031865539015,0.0011747881861070564,0.5140831576930447,-0.05439246256602207,-0.023979217884166182,0.02611839620850892,0.05505993401532136,0.0010918652846629755,0.0002635394244041023,0.5063157894736842,0.9566248721990674,0.33900025694799346,0.5346291864933297
extended,excess_spy,rvol_up2_panic_proxy,10,5760,4884,4850,930,0.0030135395922830234,0.0021100651845571416,0.5216494845360825,-0.06929210985843885,-0.030691527534271984,0.035042981774733334,0.07427061279242868,0.0009707661338125926,0.0007063776333993688,0.5075268817204301,0.6591681342954698,0.5099511596078086,0.7033809098038739
extended,excess_spy,rvol_up2_panic_proxy,20,5760,4420,4375,895,0.0029844390568245388,-0.001122411557514802,0.4912,-0.09317405269118877,-0.04703171154457286,0.048882895015431194,0.10408359810574203,0.0011926847140363065,3.4355662096136555e-05,0.5005586592178771,0.5221719462906875,0.6016799722430906,0.7660300511031803
extended,excess_spy,rvol_up2_panic_proxy,40,5760,3823,3670,838,0.00891738694047948,-0.000984516207596764,0.49536784741144413,-0.13321691723607587,-0.06985422047884404,0.07125322253878946,0.1539964215602959,0.003463413207292499,-0.0017001079978706257,0.4916467780429594,0.98653594550051,0.3241552755667083,0.5346291864933297
extended,excess_spy,rvol_up2_pmarp_high,5,5725,5052,5030,989,0.0021920202377970904,-5.514597345235295e-05,0.49960238568588466,-0.0510128396562515,-0.02512136089495376,0.026365089672687053,0.05671092502582912,0.0015237857347214904,-6.439845713934744e-05,0.49848331648129424,1.3705193169045407,0.17083613996695365,0.401967388157538
extended,excess_spy,rvol_up2_pmarp_high,10,5725,4644,4609,969,0.004161640297461171,0.001194574428226014,0.5098719895855934,-0.06983177072414908,-0.03213468548266085,0.03556717920187391,0.07639003151235015,0.0024330547388689253,0.0018351097843430364,0.5201238390092879,1.5353592664716467,0.12502237264919328,0.33339299373118203
extended,excess_spy,rvol_up2_pmarp_high,20,5725,4197,4147,948,0.006744784369394949,0.0016694056440171856,0.5131420303834097,-0.0915211212017026,-0.04619622273575408,0.04965629649151371,0.1059914979600616,0.006353091711333789,0.0053942189675821265,0.540084388185654,2.6378748015751654,0.0084795521565751,0.05653034771050067
extended,excess_spy,rvol_up2_pmarp_high,40,5725,3666,3579,902,0.008171438605905624,-0.0014002455324568785,0.49399273540095,-0.13716412872441772,-0.07041514754030265,0.06967091224850408,0.15760296869815396,0.004146074756032654,-0.004206319689004312,0.48004434589800443,1.1518622450354634,0.24968322989902503,0.45396950890731824
extended,excess_spy,rvol_up2_pmarp_low,5,8111,6923,6904,1007,0.0013126414395431007,0.0006550553368406264,0.5097045191193511,-0.049995284590475336,-0.02211870946397293,0.024587807593748234,0.05217183765853068,0.00044270273248297527,0.00018824265305759924,0.5054617676266137,0.44376621097163965,0.6573070484615565,0.7967358163170382
extended,excess_spy,rvol_up2_pmarp_low,10,8111,6260,6225,978,0.0029607604176855803,0.0019720101596587547,0.5195180722891566,-0.06513551579192446,-0.02969556573490184,0.033766042669500784,0.07241566945210139,7.833228506986601e-05,0.0009564992459919327,0.5132924335378323,0.05876656135132556,0.9531500598997501,0.9531500598997502
extended,excess_spy,rvol_up2_pmarp_low,20,8111,5548,5498,941,0.0033395285519211247,-0.0014697135712147258,0.49036013095671155,-0.08942607390324195,-0.045288312090973115,0.04799456668098112,0.10251263578453305,0.00040556910321923664,-0.0001707141629883724,0.49946865037194477,0.1982072694587446,0.8429257566014603,0.9218760076807484
extended,excess_spy,rvol_up2_pmarp_low,40,8111,4591,4392,879,0.008553542671413738,-0.0018055141590979096,0.4918032786885246,-0.13042234368706052,-0.06782944233677585,0.06979094528822599,0.15216095283961356,0.002489652590996766,-0.003548406664033591,0.48236632536973834,0.756010367131,0.4498457630283724,0.6426368043262463
extended,excess_spy,rvol_up2_pmarp_mid,5,8111,7407,7384,1080,0.0007844181921670614,-0.000604363846069822,0.49214517876489705,-0.04738245701559379,-0.022690998680304275,0.021793964397355065,0.04994956323229991,8.498675919953607e-05,-0.0007646581294774117,0.4925925925925926,0.09400448085655075,0.9251230498283299,0.9488441536700819
extended,excess_spy,rvol_up2_pmarp_mid,10,8111,6956,6915,1071,0.0019888921879332635,-0.0010996694202071167,0.48994938539407085,-0.06334454449573701,-0.031154264976381407,0.031900922567161094,0.07102189842418806,0.00024396649978628463,-0.0006784472202576441,0.488328664799253,0.18567438573917125,0.8527353071046923,0.9218760076807484
extended,excess_spy,rvol_up2_pmarp_mid,20,8111,6130,6065,1032,0.005493982533305904,6.619771402038843e-05,0.5002473206924979,-0.08676230092458574,-0.04373850015499259,0.04851418575290367,0.10160198886930392,0.0038886647785812164,0.0004666537955834755,0.5038759689922481,1.852153226373771,0.06428951906480358,0.3194144665098092
extended,excess_spy,rvol_up2_pmarp_mid,40,8111,5055,4891,978,0.008546017980617158,-0.001728155123161379,0.4933551420977305,-0.12662931705684943,-0.06718394477861711,0.07322850627263489,0.15495217576327514,0.0047813314800831674,0.0014637338594296425,0.5071574642126789,1.6629453466867272,0.0966441083831876,0.33339299373118203
extended,excess_spy,rvol_up2_sign_flat,5,5875,5471,5461,1007,0.0004067480015682444,-0.0006842469752070812,0.4892876762497711,-0.04055167009946392,-0.02018662602916388,0.019931512969820986,0.04267460773633758,-0.00034342665932209955,-0.0013877129688234235,0.4756703078450844,-0.3423479240855153,0.7321605846615011,0.861365393719413
extended,excess_spy,rvol_up2_sign_flat,10,5875,5155,5141,984,0.0008729939505843244,-0.0011369894026855842,0.4868702587045322,-0.05712418345610071,-0.02810740776523346,0.02876707393377642,0.06052429426464956,-0.00017047961935300093,-0.0010494041186951825,0.48577235772357724,-0.13375708530767375,0.8936220412546605,0.9406547802680637
extended,excess_spy,rvol_up2_sign_flat,20,5875,4655,4627,949,0.002066187752147718,-0.002399623270033291,0.48454722282256324,-0.08181835396363758,-0.042638715855481624,0.04171564087184704,0.09309085107473038,0.0018902832725093083,-0.00033144729025447184,0.49736564805057953,1.0530187177503396,0.2926007325969625,0.5088708392990652
extended,excess_spy,rvol_up2_sign_flat,40,5875,3929,3792,877,0.00348981713258321,-0.0038667431565122534,0.48364978902953587,-0.12029512355773123,-0.06494811630301336,0.06288922117254328,0.13846725316909914,0.004640252137665441,-0.0027156565144875557,0.4823261117445838,1.5905016957606646,0.11208255928996853,0.33339299373118203
extended,excess_spy,rvol_up2_sign_neg,5,8524,7792,7762,1052,0.001551581784174414,0.0010138341388440386,0.509920123679464,-0.05318576095295406,-0.024201756934712854,0.02598858388792566,0.055680259672430545,0.0006124630303290832,0.00041564368789852036,0.5085551330798479,0.6306322022662603,0.5284181373968394,0.7045575165291192
extended,excess_spy,rvol_up2_sign_neg,10,8524,7251,7193,1035,0.003437181194522602,0.0012849767471871942,0.512581676630057,-0.0670288145020046,-0.030570667420587117,0.034966740348595704,0.0754737641437685,0.0015701247393751026,0.0007744792016801672,0.5091787439613527,1.1888680734576185,0.234764541680432,0.45396950890731824
extended,excess_spy,rvol_up2_sign_neg,20,8524,6383,6307,1012,0.004327852138117286,-4.559479431565094e-06,0.4999207230061836,-0.09316860424917214,-0.04627808161722974,0.05102549647635524,0.10454294442985106,0.0037494763262364856,0.002240731797340569,0.508893280632411,1.8018408471372507,0.07186825496470707,0.3194144665098092
extended,excess_spy,rvol_up2_sign_neg,40,8524,5185,4995,951,0.008247906114272072,-0.001598623385656417,0.49269269269269267,-0.13193270304616236,-0.07070809122182287,0.07124026845269549,0.15297128065615578,0.007915596731881254,-0.0007755022137234668,0.4921135646687697,2.517241402871556,0.011991372371086433,0.06852212783477961
extended,excess_spy,rvol_up2_sign_pos,5,7548,6947,6924,1060,0.0014817334360221698,-0.0006567992043622906,0.49335644136337375,-0.051938614917333065,-0.025341900716293247,0.0253651206972883,0.05635519027264524,0.001288015603739184,0.00024317808807055585,0.5066037735849057,1.208672503903729,0.22705849203935025,0.45396950890731824
extended,excess_spy,rvol_up2_sign_pos,10,7548,6494,6456,1048,0.0033729118322262373,0.00021899424489285613,0.5018587360594795,-0.07099808438719213,-0.03348043679779092,0.035161773154438386,0.07745073474438302,0.0016971241794108542,0.00013442971186470193,0.5038167938931297,1.1600509413775062,0.24629252390296155,0.45396950890731824
extended,excess_spy,rvol_up2_sign_pos,20,7548,5797,5740,1025,0.008088157824347292,0.0012695056564033802,0.509581881533101,-0.09144367234570298,-0.045589317307621696,0.05168662453624598,0.11100164800935225,0.007372324250520262,0.002829109661021567,0.5248780487804878,3.3487567825841382,0.0008413266267513997,0.022335444268763105
extended,excess_spy,rvol_up2_sign_pos,40,7548,4792,4663,969,0.010676651491893056,-0.00041269397182586154,0.49860604760883553,-0.13432006187753878,-0.07065359935247151,0.07457994605243495,0.1625725003138801,0.00903864126370391,-0.0013108659610086004,0.49226006191950467,2.6728354306148274,0.0076478174332939445,0.05653034771050067
