ma_window,threshold,event_type,horizon,target,event_n_raw,first_valid_date,last_date,effective_years,events_per_year,event_n,non_event_n,event_mean_pct,baseline_mean_pct,mean_lift_pp,event_median_pct,baseline_median_pct,median_lift_pp,event_hit_pct,baseline_hit_pct,hit_lift_pp,perm_p,perm_sampling_method,perm_success_rate,bootstrap_mean_lift_ci_low_pp,bootstrap_mean_lift_ci_high_pp,bootstrap_share_nonpositive
20,0.8,high_strength,60,SOXX,9,2021-03-01,2026-04-28,5.1468,1.7487,7,1194,1.2089379289487865,5.738421765169208,-4.529483836220422,-2.64900662251657,6.280613243517152,-8.929619866033722,42.857142857142854,63.65159128978225,-20.794448432639395,0.7892107892107892,rejection,1.0,-20.87300224504397,12.036408239510141,0.676
50,0.2,low_recovery,5,SPY,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1257,-0.39435999736385785,0.22276947435113487,-0.6171294717149927,-0.19272351226850004,0.43656797060731556,-0.6292914828758156,42.857142857142854,58.711217183770884,-15.854074326628027,0.6993006993006993,rejection,1.0,-2.8802417791938133,1.536734430097817,0.702
50,0.2,low_recovery,5,QQQ,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1257,-0.3196447970201561,0.28066557386669716,-0.6003103708868532,1.5927254243031763,0.43459265561405225,1.158132768689124,57.14285714285714,58.39299920445505,-1.2501420615979142,0.6733266733266733,rejection,1.0,-3.734601903497825,2.5186937761007435,0.646
50,0.2,low_recovery,5,SOXX,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1249,-1.6070134053174527,0.5136765455702773,-2.12068995088773,2.16051385194318,0.6844431769570836,1.4760706749860963,57.14285714285714,55.964771817453965,1.1780853254031776,0.8501498501498501,rejection,1.0,-6.858416456328322,1.9589077355270348,0.808
50,0.2,low_recovery,10,SPY,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1252,1.3469536070933723,0.45101480232623237,0.89593880476714,2.5162611106792188,0.7379175039553876,1.7783436067238312,57.14285714285714,61.34185303514377,-4.198995892286628,0.18681318681318682,rejection,1.0,-1.0678525561339907,2.84313114459942,0.2
50,0.2,low_recovery,10,QQQ,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1252,1.695063540330239,0.573791607821356,1.1212719325088831,4.210919208713659,0.9314467619152555,3.2794724467984038,57.14285714285714,59.34504792332268,-2.2021907804655405,0.1978021978021978,rejection,1.0,-2.1626569892999976,3.9174023564594442,0.25
50,0.2,low_recovery,10,SOXX,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1244,1.2688131359490666,1.0621251259423152,0.20668801000675135,2.511498868365325,1.111965318859509,1.3995335495058159,71.42857142857143,56.91318327974276,14.515388148828666,0.3906093906093906,rejection,1.0,-4.978036752911006,5.311560160590389,0.462
50,0.2,low_recovery,20,SPY,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1242,3.2728284576162627,0.8812420459199779,2.3915864116962853,2.9807975575135925,1.5568464515115954,1.4239511060019971,71.42857142857143,65.29790660225443,6.130664826317,0.04895104895104895,rejection,1.0,-0.5882459363443939,5.240022556669265,0.064
50,0.2,low_recovery,20,QQQ,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1242,3.198897647578843,1.1427047235793701,2.056192923999473,1.4425675675675542,1.6936069245262697,-0.2510393569587155,57.14285714285714,63.76811594202898,-6.62525879917184,0.11988011988011989,rejection,1.0,-1.7686221668272144,6.677232712111462,0.164
50,0.2,low_recovery,20,SOXX,7,2021-04-13,2026-04-28,5.0278,1.3923,7,1234,4.24035119987249,2.0950941212289877,2.1452570786435015,2.2851719354603173,1.8032696694090355,0.4819022660512817,57.14285714285714,59.15721231766613,-2.0143551748089905,0.1918081918081918,rejection,1.0,-3.0866184332257824,8.218538550225148,0.28
50,0.2,low_recovery,60,SPY,5,2021-04-13,2026-04-28,5.0278,0.9945,5,1204,7.980106772184439,2.59639444806111,5.383712324123329,11.098053962583432,3.5358556835860533,7.5621982789973785,80.0,71.76079734219269,8.23920265780731,0.01898101898101898,rejection,1.0,-0.10998174890858269,10.900815725592485,0.028
50,0.2,low_recovery,60,QQQ,5,2021-04-13,2026-04-28,5.0278,0.9945,5,1204,10.40461921214227,3.3589004278046475,7.045718784337623,15.153483380870348,4.521559870204584,10.631923510665764,60.0,67.60797342192691,-7.607973421926917,0.02197802197802198,rejection,1.0,-2.832317839936599,16.70572056245245,0.096
50,0.2,low_recovery,60,SOXX,5,2021-04-13,2026-04-28,5.0278,0.9945,5,1196,16.246460898298913,5.667981478781925,10.578479419516986,18.17186245163176,6.263324095529832,11.908538356101928,80.0,63.46153846153846,16.538461538461547,0.030969030969030968,rejection,1.0,-3.083754749225185,24.762422530098135,0.058
50,0.25,low_recovery,5,SPY,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1250,1.3165286109122734,0.2070634469800461,1.1094651639322273,1.4917917341457865,0.42557719177728215,1.0662145423685043,85.71428571428571,58.32000000000001,27.394285714285704,0.020169851380042462,rejection,0.941,0.09591100541015254,2.140766614265773,0.016
50,0.25,low_recovery,5,QQQ,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1250,1.596458520380617,0.2625669547887749,1.333891565591842,0.9140964494699699,0.4339341094361404,0.4801623400338295,78.57142857142857,58.160000000000004,20.41142857142857,0.024442082890541977,rejection,0.94,0.002152333251930459,2.7496363400640176,0.026
50,0.25,low_recovery,5,SOXX,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1242,2.0095981328745296,0.48486194663430815,1.5247361862402213,1.0327873203925697,0.6806246303036279,0.35216269008894185,64.28571428571429,55.87761674718197,8.408097538532322,0.07317073170731707,rejection,0.942,-0.46660987483919003,3.5997998670210563,0.056
50,0.25,low_recovery,10,SPY,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1245,0.3920006270678321,0.45671582247642317,-0.06471519540859104,1.6001732612055952,0.7334413246940175,0.8667319365115778,64.28571428571429,61.285140562249,3.000573723465294,0.378803777544596,rejection,0.952,-1.9770997180314485,1.6021485250637675,0.508
50,0.25,low_recovery,10,QQQ,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1245,0.021423166465116866,0.586307320035452,-0.5648841535703352,0.8409002041483982,0.93306001272353,-0.09215980857513184,50.0,59.43775100401606,-9.437751004016059,0.5173867228661749,rejection,0.948,-3.188184646862319,1.4155901044069152,0.71
50,0.25,low_recovery,10,SOXX,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1237,1.1875777221927333,1.0618749074480076,0.1257028147447256,2.4151697240377357,1.1116311724783667,1.303538551559369,57.14285714285714,56.99272433306386,0.1501328097932797,0.3418803418803419,rejection,0.935,-3.116620678168096,3.5272387212643768,0.504
50,0.25,low_recovery,20,SPY,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1235,2.8381449916286994,0.872614081257591,1.9655309103711085,4.149517786602863,1.5544504332807074,2.5950673533221558,71.42857142857143,65.26315789473685,6.165413533834585,0.01778242677824268,rejection,0.955,-0.6411793085930264,4.2208329116388565,0.078
50,0.25,low_recovery,20,QQQ,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1235,3.355701198653318,1.1292726586538326,2.226428539999485,3.522361695218379,1.6910323327271382,1.8313293624912408,71.42857142857143,63.64372469635627,7.784846732215156,0.012565445026178011,rejection,0.954,-0.9684235046762326,5.388467188263115,0.11
50,0.25,low_recovery,20,SOXX,14,2021-04-13,2026-04-28,5.0278,2.7845,14,1227,6.005602517283922,2.0627140739638987,3.9428884433200238,1.9949545960636805,1.8067087346396615,0.188245861424019,64.28571428571429,59.08720456397718,5.198509721737111,0.017241379310344827,rejection,0.927,-2.792412155626922,10.876972539812382,0.126
50,0.25,low_recovery,60,SPY,10,2021-04-13,2026-04-28,5.0278,1.989,9,1200,4.162515708512645,2.6070806732915712,1.5554350352210737,7.40978789826463,3.5358556835860533,3.873932214678577,55.55555555555556,71.91666666666666,-16.361111111111104,0.11688311688311688,rejection,1.0,-3.547183664001089,6.070510449635068,0.288
50,0.25,low_recovery,60,QQQ,10,2021-04-13,2026-04-28,5.0278,1.989,9,1200,3.9277317243949437,3.3839913546816267,0.5437403697133171,4.0899492461008435,4.531742861235577,-0.4417936151347335,55.55555555555556,67.66666666666666,-12.111111111111105,0.34165834165834164,rejection,1.0,-6.360600086960992,8.936970255482668,0.448
50,0.25,low_recovery,60,SOXX,10,2021-04-13,2026-04-28,5.0278,1.989,9,1192,8.042220844681616,5.694427991201797,2.3477928534798185,11.309010230494287,6.263324095529832,5.0456861349644555,55.55555555555556,63.59060402684564,-8.035048471290086,0.13086913086913088,rejection,1.0,-9.441444162200368,12.816381915079301,0.376
50,0.3,low_recovery,5,SPY,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1247,0.09000474214490604,0.2211151793595558,-0.13111043721464974,0.6447500674168216,0.4287003610108142,0.2160497064060074,52.94117647058824,58.700882117081,-5.759705646492764,0.4497991967871486,rejection,0.497,-1.0849961519940787,0.7293846957664226,0.608
50,0.3,low_recovery,5,QQQ,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1247,-0.15353920865228557,0.2832151397902054,-0.43675434844249095,0.6184355114870588,0.43459265561405225,0.18384285587300653,52.94117647058824,58.46030473135525,-5.5191282607670145,0.596,rejection,0.499,-1.6066567422720426,0.5932130231077181,0.774
50,0.3,low_recovery,5,SOXX,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1239,0.6689766325380777,0.4995644139038797,0.16941221863419803,0.218358948517694,0.6945047313134722,-0.47614578279577824,64.70588235294117,55.85149313962873,8.854389213312452,0.3373737373737374,rejection,0.494,-1.353412606987694,1.8576343275045588,0.438
50,0.3,low_recovery,10,SPY,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1242,-0.7764585510926455,0.4728655419731655,-1.249324093065811,-0.9578611898016898,0.7447534582776139,-1.7026146480793036,47.05882352941176,61.51368760064412,-14.454864071232354,0.8987603305785123,rejection,0.483,-2.8019048969761675,0.23749567193913798,0.948
50,0.3,low_recovery,10,QQQ,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1242,-1.4745226298242442,0.6081476831575375,-2.0826703129817816,-2.746263538421978,0.9424827810227021,-3.68874631944468,35.294117647058826,59.66183574879227,-24.367718101733445,0.9485148514851485,rejection,0.504,-4.068480394284253,-0.11491225263781486,0.98
50,0.3,low_recovery,10,SOXX,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1234,0.055031407550601916,1.0771716488618506,-1.0221402413112486,-2.64550264550264,1.127850018144172,-3.7733526636468118,35.294117647058826,57.29335494327391,-21.999237296215085,0.6200417536534447,rejection,0.478,-4.114410887261885,2.87296445889015,0.698
50,0.3,low_recovery,20,SPY,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1232,1.3510445852538517,0.8883479401677037,0.46269664508614816,2.785054119507735,1.5548462468161772,1.2302078726915577,64.70588235294117,65.3409090909091,-0.6350267379679142,0.15702479338842976,rejection,0.483,-1.5478771911799327,2.490397926238724,0.32
50,0.3,low_recovery,20,QQQ,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1232,1.423800668498369,1.150508878940063,0.273291789558306,2.059439095855997,1.6842968493945287,0.37514224646146843,64.70588235294117,63.717532467532465,0.9883498854087125,0.1984126984126984,rejection,0.503,-2.2867215999888084,2.907217975497406,0.418
50,0.3,low_recovery,20,SOXX,17,2021-04-13,2026-04-28,5.0278,3.3812,17,1224,3.117476355206446,2.093162995063046,1.0243133601433998,1.7047372566670438,1.8129515457122602,-0.10821428904521646,52.94117647058824,59.23202614379085,-6.290849673202614,0.1869747899159664,rejection,0.475,-3.888214161318646,6.3388574638,0.374
50,0.3,low_recovery,60,SPY,12,2021-04-13,2026-04-28,5.0278,2.3867,11,1198,2.7591544236650356,2.617369574846564,0.14178484881847142,3.032448974430313,3.5513093773293702,-0.5188604028990573,72.72727272727273,71.78631051752922,0.9409622097435122,0.34965034965034963,rejection,1.0,-3.527809036372489,4.000699825072197,0.448
50,0.3,low_recovery,60,QQQ,12,2021-04-13,2026-04-28,5.0278,2.3867,11,1198,2.7843550182955257,3.39358205837751,-0.6092270400819839,2.272879989248744,4.543189228619315,-2.2703092393705715,63.63636363636363,67.6126878130217,-3.9763241766580637,0.4955044955044955,rejection,1.0,-7.341453514091316,4.774735977958933,0.602
50,0.3,low_recovery,60,SOXX,12,2021-04-13,2026-04-28,5.0278,2.3867,11,1190,7.321822708046179,5.697141263299303,1.6246814447468763,7.844125304442762,6.263324095529832,1.5808012089129297,63.63636363636363,63.52941176470588,0.10695187165775666,0.2012012012012012,rejection,0.998,-8.380333567925057,11.107136820496212,0.436
50,0.7,high_strength,5,SPY,19,2021-04-13,2026-04-28,5.0278,3.779,19,1245,-0.015790981485112217,0.22294035174782859,-0.23873133323294082,0.15682255760511854,0.4423580391802906,-0.28553548157517206,68.42105263157895,58.47389558232932,9.947157049249633,0.6833166833166833,rejection,1.0,-0.9500559049444387,0.371551588814428,0.72
50,0.7,high_strength,5,QQQ,19,2021-04-13,2026-04-28,5.0278,3.779,19,1245,-0.039334944427030956,0.2821738768798481,-0.3215088213068791,0.0,0.44295462708010547,-0.44295462708010547,47.368421052631575,58.554216867469876,-11.1857958148383,0.6983016983016983,rejection,1.0,-1.4208579142659432,0.6678249288738006,0.714
50,0.7,high_strength,5,SOXX,19,2021-04-13,2026-04-28,5.0278,3.779,18,1238,0.05361314747379109,0.5083746970319273,-0.4547615495581362,0.04723078452819607,0.6988763130982067,-0.6516455285700107,50.0,56.058158319870756,-6.0581583198707545,0.6683316683316683,rejection,1.0,-1.9802366168144288,0.8248751909905779,0.736
50,0.7,high_strength,10,SPY,19,2021-04-13,2026-04-28,5.0278,3.779,19,1240,0.3854024859880091,0.45707787139380995,-0.07167538540580089,0.7437426246817092,0.7379175039553876,0.005825120726321575,73.68421052631578,61.12903225806452,12.555178268251266,0.5904095904095904,rejection,1.0,-1.2161951264003275,0.9029456065874991,0.568
50,0.7,high_strength,10,QQQ,19,2021-04-13,2026-04-28,5.0278,3.779,19,1240,0.25315933544832575,0.5850342825815573,-0.3318749471332316,0.7985195700669134,0.9358577772918819,-0.13733820722496848,63.1578947368421,59.2741935483871,3.883701188455002,0.6723276723276723,rejection,1.0,-2.0245634570683206,1.3072689040951522,0.648
50,0.7,high_strength,10,SOXX,19,2021-04-13,2026-04-28,5.0278,3.779,18,1233,-0.5269637311878961,1.0864969146676935,-1.6134606458555898,0.2407844524352165,1.1123706957630874,-0.8715862433278709,55.55555555555556,57.0154095701541,-1.4598540145985384,0.8611388611388612,rejection,1.0,-4.438639187036451,0.8037326883062295,0.878
50,0.7,high_strength,20,SPY,19,2021-04-13,2026-04-28,5.0278,3.779,19,1230,0.8956004591400843,0.894630903668508,0.0009695554715763444,1.152384672751161,1.5636316048869614,-0.4112469321358003,68.42105263157895,65.28455284552845,3.136499786050495,0.5574425574425574,rejection,1.0,-1.0923096290105176,1.0997747247866412,0.474
50,0.7,high_strength,20,QQQ,19,2021-04-13,2026-04-28,5.0278,3.779,19,1230,0.7925337999588098,1.1598157788775711,-0.36728197891876135,1.1575882394716297,1.7079983439980517,-0.550410104526422,63.1578947368421,63.739837398373986,-0.5819426615318868,0.641,rejection,0.999,-2.0582002469653333,1.3571577280611589,0.638
50,0.7,high_strength,20,SOXX,19,2021-04-13,2026-04-28,5.0278,3.779,18,1223,2.0270124767456146,2.108374799193996,-0.08136232244838129,2.26014657187521,1.7998306041784096,0.4603159676968005,72.22222222222221,58.95339329517579,13.268828927046428,0.5344655344655345,rejection,1.0,-3.036464154788408,2.709465742481301,0.496
50,0.7,high_strength,60,SPY,12,2021-04-13,2026-04-28,5.0278,2.3867,12,1197,1.900278775866766,2.625861406863908,-0.725582630997142,3.3202599890979845,3.552075730431503,-0.23181574133351868,66.66666666666666,71.84628237259815,-5.179615705931495,0.619,rejection,0.999,-3.756191573665329,1.949084130545238,0.692
50,0.7,high_strength,60,QQQ,12,2021-04-13,2026-04-28,5.0278,2.3867,12,1197,2.497866468488986,3.396963085643809,-0.8990966171548227,4.882135651623953,4.526388446426677,0.35574720519727654,66.66666666666666,67.58563074352548,-0.9189640768588192,0.5584415584415584,rejection,1.0,-5.296218629479461,3.3169014355458812,0.654
50,0.7,high_strength,60,SOXX,12,2021-04-13,2026-04-28,5.0278,2.3867,11,1190,4.33724178725943,5.7247298264326245,-1.3874880391731945,13.724286152901444,6.263324095529832,7.460962057371612,54.54545454545454,63.613445378151255,-9.067990832696715,0.6953046953046953,rejection,1.0,-9.288831175873552,5.568609307421437,0.608
50,0.75,high_strength,5,SPY,11,2021-04-13,2026-04-28,5.0278,2.1878,11,1253,0.1644288437035538,0.21983399201683188,-0.0554051483132781,0.5395502911061945,0.4287003610108142,0.11084993009538024,54.54545454545454,58.659217877094974,-4.113763331640429,0.5554445554445554,rejection,1.0,-1.0207697564388276,1.103117042223531,0.52
50,0.75,high_strength,5,QQQ,11,2021-04-13,2026-04-28,5.0278,2.1878,11,1253,0.5021039223642306,0.2753678927576143,0.22673602960661632,0.41035467659713554,0.4417326965020285,-0.03137801990489297,54.54545454545454,58.41979249800479,-3.874337952550244,0.43456543456543456,rejection,1.0,-0.9282022055053308,1.5864012624311723,0.384
50,0.75,high_strength,5,SOXX,11,2021-04-13,2026-04-28,5.0278,2.1878,10,1246,0.8204502523742074,0.4993004888092393,0.3211497635649682,1.2477507663315457,0.6806246303036279,0.5671261360279178,60.0,55.93900481540931,4.060995184590688,0.3986013986013986,rejection,1.0,-1.8606521700438694,2.557224675912053,0.364
50,0.75,high_strength,10,SPY,11,2021-04-13,2026-04-28,5.0278,2.1878,11,1248,0.09363659000001447,0.4591900683270003,-0.36555347832698587,0.5295121461553753,0.7447534582776139,-0.21524131212223852,63.63636363636363,61.29807692307693,2.338286713286708,0.6923076923076923,rejection,1.0,-1.4578696618798492,0.6856383920856568,0.674
50,0.75,high_strength,10,QQQ,11,2021-04-13,2026-04-28,5.0278,2.1878,11,1248,-0.05009168798243222,0.5855797646974809,-0.6356714526799132,-0.18653236336505508,0.9396830129155154,-1.1262153762805704,45.45454545454545,59.455128205128204,-14.000582750582751,0.7682317682317682,rejection,1.0,-2.4093030901087347,1.0774427259618424,0.748
50,0.75,high_strength,10,SOXX,11,2021-04-13,2026-04-28,5.0278,2.1878,10,1241,-0.4599954326006028,1.0755562473407654,-1.535551679941368,-0.7616841835331345,1.1123706957630874,-1.874054879296222,40.0,57.13134568896051,-17.131345688960508,0.7842157842157842,rejection,1.0,-5.293925907418456,1.9295539029552458,0.782
50,0.75,high_strength,20,SPY,11,2021-04-13,2026-04-28,5.0278,2.1878,11,1238,-0.05431882208419129,0.9030774856856645,-0.9573963077698557,0.577320627237432,1.5636316048869614,-0.9863109776495294,54.54545454545454,65.4281098546042,-10.882655309149659,0.8221778221778222,rejection,1.0,-2.7678289412282115,0.7996987914912237,0.84
50,0.75,high_strength,20,QQQ,11,2021-04-13,2026-04-28,5.0278,2.1878,11,1238,-0.3186451544318231,1.1673155467830207,-1.485960701214844,-0.09795004547681341,1.6936069245262697,-1.7915569700030831,45.45454545454545,63.89337641357028,-18.438830959024827,0.9090909090909091,rejection,1.0,-4.352858282055099,1.8373409920405301,0.85
50,0.75,high_strength,20,SOXX,11,2021-04-13,2026-04-28,5.0278,2.1878,10,1231,0.1353141657393886,2.1232132106728545,-1.9878990449334661,0.2981188540898849,1.819194356784859,-1.521075502694974,50.0,59.22014622258327,-9.22014622258327,0.7852147852147852,rejection,1.0,-7.002747465544686,2.6663065040717857,0.782
50,0.75,high_strength,60,SPY,8,2021-04-13,2026-04-28,5.0278,1.5912,8,1201,2.535854773950291,2.619211166640214,-0.08335639268992265,2.9557444424725965,3.552075730431503,-0.5963312879589067,75.0,71.77352206494588,3.2264779350541173,0.5565565565565566,rejection,0.998,-4.103326163696521,4.1488306033826365,0.524
50,0.75,high_strength,60,QQQ,8,2021-04-13,2026-04-28,5.0278,1.5912,8,1201,3.5058669445418147,3.3872541844972295,0.11861276004458549,5.729239888037063,4.51673129398249,1.2125085940545732,75.0,67.5270607826811,7.472939217318897,0.5714285714285714,rejection,1.0,-6.213308630483416,5.582227570018651,0.448
50,0.75,high_strength,60,SOXX,8,2021-04-13,2026-04-28,5.0278,1.5912,7,1194,3.7199364694416044,5.723700668198146,-2.0037641987565413,-1.4787826832404538,6.280613243517152,-7.759395926757606,42.857142857142854,63.65159128978225,-20.794448432639395,0.7362637362637363,rejection,1.0,-13.357049210226796,10.162352689988504,0.608
50,0.8,high_strength,5,SPY,6,2021-04-13,2026-04-28,5.0278,1.1934,6,1258,0.9135251148561618,0.21604098456970786,0.697484130286454,0.9374631384278964,0.4279861264761875,0.5094770119517089,83.33333333333334,58.50556438791733,24.827768945416008,0.21178821178821178,rejection,1.0,-0.26280479258364287,1.536180553303923,0.08
50,0.8,high_strength,5,QQQ,6,2021-04-13,2026-04-28,5.0278,1.1934,6,1258,1.1320840254430717,0.2732643947683933,0.8588196306746784,0.8147942962066446,0.4381626760580404,0.3766316201486042,66.66666666666666,58.34658187599364,8.320084790673022,0.2217782217782218,rejection,1.0,-0.964022551361258,2.709264451306149,0.2
50,0.8,high_strength,5,SOXX,6,2021-04-13,2026-04-28,5.0278,1.1934,5,1251,1.271111945885497,0.4987828551963442,0.7723290906891528,2.1612732718623295,0.6844431769570836,1.476830094905246,60.0,55.955235811350924,4.044764188649075,0.3206793206793207,rejection,1.0,-2.164225075502799,3.7039593069507792,0.264
50,0.8,high_strength,10,SPY,6,2021-04-13,2026-04-28,5.0278,1.1934,6,1253,0.3846166168773646,0.4563379952600417,-0.07172137838267713,0.5598239449320808,0.7437426246817092,-0.1839186797496284,66.66666666666666,61.29289704708699,5.373769619579671,0.4785214785214785,rejection,1.0,-1.5248985794425765,1.3889546003919415,0.52
50,0.8,high_strength,10,QQQ,6,2021-04-13,2026-04-28,5.0278,1.1934,6,1253,0.4626507159279221,0.5805878958332658,-0.11793717990534365,-0.6732516112962827,0.9386555418602338,-1.6119071531565166,33.33333333333333,59.457302474062246,-26.123969140728914,0.5174825174825175,rejection,1.0,-2.458507596379686,2.352353406422171,0.536
50,0.8,high_strength,10,SOXX,6,2021-04-13,2026-04-28,5.0278,1.1934,5,1246,2.632386349183906,1.0569850857768575,1.575401263407049,0.6044487427466105,1.1123350805018695,-0.5078863377552589,60.0,56.98234349919743,3.017656500802568,0.21678321678321677,rejection,1.0,-2.878683336683242,7.048863685246737,0.278
50,0.8,high_strength,20,SPY,6,2021-04-13,2026-04-28,5.0278,1.1934,6,1243,-1.8209942973140454,0.9077541319547954,-2.728748429268841,-2.127153383796776,1.565165275920899,-3.692318659717675,16.666666666666664,65.56717618664521,-48.900509519978556,0.929070929070929,rejection,1.0,-4.7288581146365924,-0.461298090117723,0.988
50,0.8,high_strength,20,QQQ,6,2021-04-13,2026-04-28,5.0278,1.1934,6,1243,-3.500389751032007,1.1766966120070972,-4.677086363039104,-4.527204820415909,1.7198151716707022,-6.247019992086611,16.666666666666664,63.95816572807723,-47.29149906141057,0.988011988011988,rejection,1.0,-7.798360446929556,-1.0474684662647928,0.996
50,0.8,high_strength,20,SOXX,6,2021-04-13,2026-04-28,5.0278,1.1934,5,1236,-2.562389071415272,2.1260845868549794,-4.688473658270252,-4.950834667276471,1.8368120536037313,-6.787646720880202,40.0,59.22330097087378,-19.22330097087378,0.8751248751248751,rejection,1.0,-10.323057754750414,1.3370726701398794,0.944
50,0.8,high_strength,60,SPY,5,2021-04-13,2026-04-28,5.0278,0.9945,5,1204,-0.054452807929741276,2.6297605592742093,-2.6842133672039505,0.3933949735648756,3.5513093773293702,-3.1579144037644946,60.0,71.843853820598,-11.843853820598005,0.7712287712287712,rejection,1.0,-10.154317267327711,4.46729071909423,0.774
50,0.8,high_strength,60,QQQ,5,2021-04-13,2026-04-28,5.0278,0.9945,5,1204,-0.15353479095368439,3.4027465823025542,-3.5562813732562386,4.1839241839241925,4.531742861235577,-0.3478186773113845,60.0,67.60797342192691,-7.607973421926917,0.7832167832167832,rejection,1.0,-13.958468372936503,4.7197873417294245,0.79
50,0.8,high_strength,60,SOXX,5,2021-04-13,2026-04-28,5.0278,0.9945,4,1197,1.5748297619880143,5.725846979170195,-4.151017217182181,1.321331678491916,6.272684969753373,-4.951353291261457,50.0,63.57560568086884,-13.57560568086884,0.6873126873126874,rejection,1.0,-25.346294465451802,13.83552952956913,0.652
